store,websites,sku,fitguide,description
"store_in,india_m_sv","app_in,india_m_web",RAW049XL,size chart 1,"This silk kalidar showcases gota patti all over and button detailing at the placket. It has floral pattern with lurex and metallic threadwork at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Beige</li><li>Measurement (inches): Anarkali Length - 58"" , Churidar Length - 57"" , Dupatta Length - 98"" , Dupatta Width - 41"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW049,size chart 1,"This silk kalidar showcases gota patti all over and button detailing at the placket. It has floral pattern with lurex and metallic threadwork at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Beige</li><li>Measurement (inches): Anarkali Length - 58"" , Churidar Length - 57"" , Dupatta Length - 98"" , Dupatta Width - 41"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW044XS,size chart 1,"This georgette kalidar is adorned with pleated feather like fine edges. It has crystals embellished at the waist. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 60"" , Churidar Length - 50"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW044S,size chart 1,"This georgette kalidar is adorned with pleated feather like fine edges. It has crystals embellished at the waist. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 60"" , Churidar Length - 50"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW044M,size chart 1,"This georgette kalidar is adorned with pleated feather like fine edges. It has crystals embellished at the waist. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 60"" , Churidar Length - 50"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW044L,size chart 1,"This georgette kalidar is adorned with pleated feather like fine edges. It has crystals embellished at the waist. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 60"" , Churidar Length - 50"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW044XL,size chart 1,"This georgette kalidar is adorned with pleated feather like fine edges. It has crystals embellished at the waist. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 60"" , Churidar Length - 50"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW044,size chart 1,"This georgette kalidar is adorned with pleated feather like fine edges. It has crystals embellished at the waist. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 60"" , Churidar Length - 50"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW041XS,size chart 1,"This georgette kalidar features embroidered bustier. It is adorned with crystals, bugle beads, zari work at the yoke and gota and zari patterns at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 55"" , Dupatta Length - 96""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW041S,size chart 1,"This georgette kalidar features embroidered bustier. It is adorned with crystals, bugle beads, zari work at the yoke and gota and zari patterns at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 55"" , Dupatta Length - 96""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW041M,size chart 1,"This georgette kalidar features embroidered bustier. It is adorned with crystals, bugle beads, zari work at the yoke and gota and zari patterns at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 55"" , Dupatta Length - 96""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW041L,size chart 1,"This georgette kalidar features embroidered bustier. It is adorned with crystals, bugle beads, zari work at the yoke and gota and zari patterns at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 55"" , Dupatta Length - 96""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW041XL,size chart 1,"This georgette kalidar features embroidered bustier. It is adorned with crystals, bugle beads, zari work at the yoke and gota and zari patterns at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 55"" , Dupatta Length - 96""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW041,size chart 1,"This georgette kalidar features embroidered bustier. It is adorned with crystals, bugle beads, zari work at the yoke and gota and zari patterns at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 55"" , Dupatta Length - 96""</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW032XS,size chart 1,"This chiffon kalidar showcases resham embroidery, crystals and bugle beads at the yoke. It is adorned with pintucks at the bustier and lurex panel at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 45"" , Dupatta Length - 93"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Chiffon</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW032S,size chart 1,"This chiffon kalidar showcases resham embroidery, crystals and bugle beads at the yoke. It is adorned with pintucks at the bustier and lurex panel at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 45"" , Dupatta Length - 93"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Chiffon</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW032M,size chart 1,"This chiffon kalidar showcases resham embroidery, crystals and bugle beads at the yoke. It is adorned with pintucks at the bustier and lurex panel at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 45"" , Dupatta Length - 93"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Chiffon</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW032L,size chart 1,"This chiffon kalidar showcases resham embroidery, crystals and bugle beads at the yoke. It is adorned with pintucks at the bustier and lurex panel at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 45"" , Dupatta Length - 93"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Chiffon</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW032XL,size chart 1,"This chiffon kalidar showcases resham embroidery, crystals and bugle beads at the yoke. It is adorned with pintucks at the bustier and lurex panel at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 45"" , Dupatta Length - 93"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Chiffon</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW032,size chart 1,"This chiffon kalidar showcases resham embroidery, crystals and bugle beads at the yoke. It is adorned with pintucks at the bustier and lurex panel at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Peach</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 45"" , Dupatta Length - 93"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Chiffon</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW031XS,size chart 1,"This georgette kalidar is embellished with crystals, beads, floral applique and zari work at the yoke. It has velvet panels at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Baby Pink</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 46"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW031S,size chart 1,"This georgette kalidar is embellished with crystals, beads, floral applique and zari work at the yoke. It has velvet panels at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Baby Pink</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 46"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW031M,size chart 1,"This georgette kalidar is embellished with crystals, beads, floral applique and zari work at the yoke. It has velvet panels at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Baby Pink</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 46"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW031L,size chart 1,"This georgette kalidar is embellished with crystals, beads, floral applique and zari work at the yoke. It has velvet panels at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Baby Pink</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 46"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW031XL,size chart 1,"This georgette kalidar is embellished with crystals, beads, floral applique and zari work at the yoke. It has velvet panels at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Baby Pink</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 46"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW031,size chart 1,"This georgette kalidar is embellished with crystals, beads, floral applique and zari work at the yoke. It has velvet panels at the border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Baby Pink</li><li>Measurement (inches): Anarkali Length - 57"" , Churidar Length - 46"" , Dupatta Length - 94"" , Dupatta Width - 20"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW006XS,size chart 1,"This georgette kalidar features pleated bustier with stone embroidery and frill border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Pista Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length -  55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW006S,size chart 1,"This georgette kalidar features pleated bustier with stone embroidery and frill border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Pista Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length -  55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW006M,size chart 1,"This georgette kalidar features pleated bustier with stone embroidery and frill border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Pista Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length -  55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW006L,size chart 1,"This georgette kalidar features pleated bustier with stone embroidery and frill border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Pista Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length -  55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW006XL,size chart 1,"This georgette kalidar features pleated bustier with stone embroidery and frill border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Pista Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length -  55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW006,size chart 1,"This georgette kalidar features pleated bustier with stone embroidery and frill border. It comes with padded cups and zip closure. It includes a matching churidar and dupatta.<ul><li>Color: Pista Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length -  55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW018AXS,size chart 1,"This net anarkali showcases pearl embroidery and printed fabric with silk and lace panel at the border. It comes with embroidered bolero with padded cups. It includes a matching dupatta and churidar.<ul><li>Color: Cream</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW018AS,size chart 1,"This net anarkali showcases pearl embroidery and printed fabric with silk and lace panel at the border. It comes with embroidered bolero with padded cups. It includes a matching dupatta and churidar.<ul><li>Color: Cream</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW018AM,size chart 1,"This net anarkali showcases pearl embroidery and printed fabric with silk and lace panel at the border. It comes with embroidered bolero with padded cups. It includes a matching dupatta and churidar.<ul><li>Color: Cream</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW018AL,size chart 1,"This net anarkali showcases pearl embroidery and printed fabric with silk and lace panel at the border. It comes with embroidered bolero with padded cups. It includes a matching dupatta and churidar.<ul><li>Color: Cream</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW018AXL,size chart 1,"This net anarkali showcases pearl embroidery and printed fabric with silk and lace panel at the border. It comes with embroidered bolero with padded cups. It includes a matching dupatta and churidar.<ul><li>Color: Cream</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW018A,size chart 1,"This net anarkali showcases pearl embroidery and printed fabric with silk and lace panel at the border. It comes with embroidered bolero with padded cups. It includes a matching dupatta and churidar.<ul><li>Color: Cream</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWP021XS,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Pink, Blue</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWP021S,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Pink, Blue</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWP021M,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Pink, Blue</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWP021L,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Pink, Blue</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWP021XL,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Pink, Blue</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWP021,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Pink, Blue</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW021XS,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Black, Grey</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW021S,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Black, Grey</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW021M,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Black, Grey</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW021L,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Black, Grey</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW021XL,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Black, Grey</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW021,size chart 1,"This shaded net anarkali is adorned with trail, resham embroidery and sequins. Fabrics used are shimmer and velvet with padded bustier. It comes with shimmer pants and a net dupatta.<ul><li>Color: Black, Grey</li><li>Measurement (inches): Anarkali Length front-52'' and back-60'' , Pants Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWR022XS,size chart 1,"This georgette anarkali is adorned with gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and crushed dupatta.<ul><li>Color: Red</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWR022S,size chart 1,"This georgette anarkali is adorned with gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and crushed dupatta.<ul><li>Color: Red</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWR022M,size chart 1,"This georgette anarkali is adorned with gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and crushed dupatta.<ul><li>Color: Red</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWR022L,size chart 1,"This georgette anarkali is adorned with gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and crushed dupatta.<ul><li>Color: Red</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWR022XL,size chart 1,"This georgette anarkali is adorned with gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and crushed dupatta.<ul><li>Color: Red</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAWR022,size chart 1,"This georgette anarkali is adorned with gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and crushed dupatta.<ul><li>Color: Red</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW022XS,size chart 1,"This georgette anarkali showcases gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and net dupatta.<ul><li>Color: Black</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW022S,size chart 1,"This georgette anarkali showcases gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and net dupatta.<ul><li>Color: Black</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW022M,size chart 1,"This georgette anarkali showcases gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and net dupatta.<ul><li>Color: Black</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW022L,size chart 1,"This georgette anarkali showcases gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and net dupatta.<ul><li>Color: Black</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW022XL,size chart 1,"This georgette anarkali showcases gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and net dupatta.<ul><li>Color: Black</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW022,size chart 1,"This georgette anarkali showcases gemstones on the neckline and golden shimmer at the border. It comes with a matching churidar and net dupatta.<ul><li>Color: Black</li><li>Measurement (inches): Anarkali Length - 57'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW025XS,size chart 1,"This shaded georgette anarkali is adorned with zari work and velvet border at the bottom. It comes with a padded bustier with a matching churidar and crushed dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW025S,size chart 1,"This shaded georgette anarkali is adorned with zari work and velvet border at the bottom. It comes with a padded bustier with a matching churidar and crushed dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
