store,websites,sku,cost,price,shipping_days,shipping_time_filter
"store_in,india_m_sv","app_in,india_m_web",MOU5236,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU52,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU10739,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU107,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU7136,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU71,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU5439,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU54,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU11039,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU110,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU5639,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU5642,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU56,1500,2000,15,15 days
