store,websites,attribute_set,type,category_ids,Parent,sku,has_options,name,url_key,product_type_all,product_type_url,fashion_style,color,vendor_sku,vendor,msrp_price,price,cost,shipping_days,shipping_time_filter,status,visibility,enable_googlecheckout,size,extended_delivery,pre_order_item,is_product_new,is_returnable,description,tab_sizing,tab_details,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,weight,image,meta_keyword,meta_description,meta_title,merchandiser_name,configurable_attributes,simples_skus,tax_class_id,designer_brand_name,designer_cat_url,warehouse_code,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,vendor_code,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2269PIN,SH2269PINXL,0,Pink One-Shoulder Embroidered Net Gown ,pink-one-shoulder-embroidered-net-gown-SH2269PIN,Suit Set,clothing/suit sets,Ethnic Wear,Pink,2269,Shivam,,16000,8000,30,4 to 5 Weeks,1,1,No,XL,1,1,1,Non Returnable,"Pink one-shoulder net gown adorned with metallic embroidery and gemstones.<ul><li>Color: Pink</li><li>Made to Color Option: Light Peach, Bottle Green</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",SH2269PIN,SH2269PIN,1,Pink One-Shoulder Embroidered Net Gown ,pink-one-shoulder-embroidered-net-gown-SH2269PIN,Suit Set,clothing/suit sets,Ethnic Wear,Pink,2269,Shivam,,16000,8000,30,4 to 5 Weeks,2,4,No,,1,1,1,Non Returnable,"Pink one-shoulder net gown adorned with metallic embroidery and gemstones.<ul><li>Color: Pink</li><li>Made to Color Option: Light Peach, Bottle Green</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42",Net,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"SH2269PINS, SH2269PINM, SH2269PINL, SH2269PINXL",None,Shivam,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"SH2269PINS, SH2269PINM, SH2269PINL, SH2269PINXL",item size,"S,M,L,XL",EX000000,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2271ORA,SH2271ORAS,0,Orange Gota-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),orange-gota-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2271ORA,Suit Set,clothing/suit sets,Ethnic Wear,Orange,2271,Shivam,,19998,9999,30,4 to 5 Weeks,1,1,No,S,1,1,1,Non Returnable,"Orange net anarkali with gota work. It comes with a matching lycra churidar and net dupatta.<ul><li>Color: Orange</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali & Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Anarkali & Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2271ORA,SH2271ORAM,0,Orange Gota-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),orange-gota-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2271ORA,Suit Set,clothing/suit sets,Ethnic Wear,Orange,2271,Shivam,,19998,9999,30,4 to 5 Weeks,1,1,No,M,1,1,1,Non Returnable,"Orange net anarkali with gota work. It comes with a matching lycra churidar and net dupatta.<ul><li>Color: Orange</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali & Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Anarkali & Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2271ORA,SH2271ORAL,0,Orange Gota-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),orange-gota-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2271ORA,Suit Set,clothing/suit sets,Ethnic Wear,Orange,2271,Shivam,,19998,9999,30,4 to 5 Weeks,1,1,No,L,1,1,1,Non Returnable,"Orange net anarkali with gota work. It comes with a matching lycra churidar and net dupatta.<ul><li>Color: Orange</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali & Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Anarkali & Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2271ORA,SH2271ORAXL,0,Orange Gota-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),orange-gota-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2271ORA,Suit Set,clothing/suit sets,Ethnic Wear,Orange,2271,Shivam,,19998,9999,30,4 to 5 Weeks,1,1,No,XL,1,1,1,Non Returnable,"Orange net anarkali with gota work. It comes with a matching lycra churidar and net dupatta.<ul><li>Color: Orange</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali & Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Anarkali & Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",SH2271ORA,SH2271ORA,1,Orange Gota-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),orange-gota-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2271ORA,Suit Set,clothing/suit sets,Ethnic Wear,Orange,2271,Shivam,,19998,9999,30,4 to 5 Weeks,2,4,No,,1,1,1,Non Returnable,"Orange net anarkali with gota work. It comes with a matching lycra churidar and net dupatta.<ul><li>Color: Orange</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali & Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Anarkali & Dupatta: Net, Churidar: Lycra",0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"SH2271ORAS, SH2271ORAM, SH2271ORAL, SH2271ORAXL",None,Shivam,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"SH2271ORAS, SH2271ORAM, SH2271ORAL, SH2271ORAXL",item size,"S,M,L,XL",EX000000,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2268BLU,SH2268BLUS,0,Blue Embroidered Silk Shirt with Pants & Dupatta (Set of 3) ,blue-embroidered-silk-shirt-with-pants-&-dupatta-(setof3)-SH2268BLU,Suit Set,clothing/suit sets,Ethnic Wear,Blue,2268,Shivam,,17000,8500,30,4 to 5 Weeks,1,1,No,S,1,1,1,Non Returnable,"Blue dupion silk shirt with sequins and metallic embroidery. It comes with a matching dupion silk pants and georgete dupatta.<ul><li>Color: Blue</li><li>Made to Color Option: Parrot Green</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Pants: Dupion Silk, Dupatta: Georgette</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></u","B-38, W-32, H-40-42","Shirt & Pants: Dupion Silk, Dupatta: Georgette",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2268BLU,SH2268BLUM,0,Blue Embroidered Silk Shirt with Pants & Dupatta (Set of 3) ,blue-embroidered-silk-shirt-with-pants-&-dupatta-(setof3)-SH2268BLU,Suit Set,clothing/suit sets,Ethnic Wear,Blue,2268,Shivam,,17000,8500,30,4 to 5 Weeks,1,1,No,M,1,1,1,Non Returnable,"Blue dupion silk shirt with sequins and metallic embroidery. It comes with a matching dupion silk pants and georgete dupatta.<ul><li>Color: Blue</li><li>Made to Color Option: Parrot Green</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Pants: Dupion Silk, Dupatta: Georgette</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></u","B-38, W-32, H-40-42","Shirt & Pants: Dupion Silk, Dupatta: Georgette",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2268BLU,SH2268BLUL,0,Blue Embroidered Silk Shirt with Pants & Dupatta (Set of 3) ,blue-embroidered-silk-shirt-with-pants-&-dupatta-(setof3)-SH2268BLU,Suit Set,clothing/suit sets,Ethnic Wear,Blue,2268,Shivam,,17000,8500,30,4 to 5 Weeks,1,1,No,L,1,1,1,Non Returnable,"Blue dupion silk shirt with sequins and metallic embroidery. It comes with a matching dupion silk pants and georgete dupatta.<ul><li>Color: Blue</li><li>Made to Color Option: Parrot Green</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Pants: Dupion Silk, Dupatta: Georgette</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></u","B-38, W-32, H-40-42","Shirt & Pants: Dupion Silk, Dupatta: Georgette",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2268BLU,SH2268BLUXL,0,Blue Embroidered Silk Shirt with Pants & Dupatta (Set of 3) ,blue-embroidered-silk-shirt-with-pants-&-dupatta-(setof3)-SH2268BLU,Suit Set,clothing/suit sets,Ethnic Wear,Blue,2268,Shivam,,17000,8500,30,4 to 5 Weeks,1,1,No,XL,1,1,1,Non Returnable,"Blue dupion silk shirt with sequins and metallic embroidery. It comes with a matching dupion silk pants and georgete dupatta.<ul><li>Color: Blue</li><li>Made to Color Option: Parrot Green</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Pants: Dupion Silk, Dupatta: Georgette</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></u","B-38, W-32, H-40-42","Shirt & Pants: Dupion Silk, Dupatta: Georgette",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",SH2268BLU,SH2268BLU,1,Blue Embroidered Silk Shirt with Pants & Dupatta (Set of 3) ,blue-embroidered-silk-shirt-with-pants-&-dupatta-(setof3)-SH2268BLU,Suit Set,clothing/suit sets,Ethnic Wear,Blue,2268,Shivam,,17000,8500,30,4 to 5 Weeks,2,4,No,,1,1,1,Non Returnable,"Blue dupion silk shirt with sequins and metallic embroidery. It comes with a matching dupion silk pants and georgete dupatta.<ul><li>Color: Blue</li><li>Made to Color Option: Parrot Green</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Pants: Dupion Silk, Dupatta: Georgette</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></u","B-38, W-32, H-40-42","Shirt & Pants: Dupion Silk, Dupatta: Georgette",0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"SH2268BLUS, SH2268BLUM, SH2268BLUL, SH2268BLUXL",None,Shivam,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"SH2268BLUS, SH2268BLUM, SH2268BLUL, SH2268BLUXL",item size,"S,M,L,XL",EX000000,,,
